epoch,avg_reward_train,min_reward_train,max_reward_train,avg_reward_val_uni_samp,avg_reward_real,tloss_train
10,143.85,81.3,207.4,234.265625,260.0,18.20372247695923
20,244.825,166.9,298.4,231.390625,280.0,-49.30092105865479
30,275.4125,178.3,325.6,241.578125,250.0,-67.81691770553589
40,223.65,177.7,254.9,243.640625,250.0,-19.643003463745117
50,215.425,157.4,241.7,243.125,250.0,-23.430932807922364
